Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto
1658,2023-03-11 01:00:00,Tablet,Computación,17339,8,138712,PayPal,Mendoza,Argentina,21,0,3,4,5,Recurrente,5
1659,2023-03-11 02:00:00,Laptop,Accesorios,23288,4,93152,Tarjeta de Crédito,Córdoba,Argentina,16,0,6,4,3,VIP,3
1660,2023-03-11 03:00:00,Mouse,Electrónica,17851,7,124957,Transferencia Bancaria,Tucumán,Argentina,25,0,4,5,1,VIP,3
1661,2023-03-11 04:00:00,Tablet,Electrónica,3389,7,23723,Transferencia Bancaria,Mendoza,Argentina,15,0,13,14,5,Nuevo,5
1662,2023-03-11 05:00:00,Tablet,Accesorios,5780,4,23120,PayPal,Buenos Aires,Argentina,9,0,12,16,2,Nuevo,1
1663,2023-03-11 06:00:00,Auriculares,Computación,6339,7,44373,Transferencia Bancaria,Buenos Aires,Argentina,0,0,5,4,5,Recurrente,3
1664,2023-03-11 07:00:00,Tablet,Accesorios,23476,6,140856,Tarjeta de Crédito,Córdoba,Argentina,8,0,3,2,3,VIP,2
1665,2023-03-11 08:00:00,Tablet,Computación,25321,8,202568,PayPal,Mendoza,Argentina,24,0,7,10,5,VIP,1
1666,2023-03-11 09:00:00,Impresora,Accesorios,7631,3,22893,Transferencia Bancaria,Buenos Aires,Argentina,26,0,10,9,3,Nuevo,5
1667,2023-03-11 10:00:00,Mouse,Electrónica,17319,4,69276,Transferencia Bancaria,Salta,Argentina,28,0,8,10,5,Nuevo,3
1668,2023-03-11 11:00:00,Laptop,Electrónica,5099,5,25495,PayPal,Tucumán,Argentina,26,0,12,10,3,Nuevo,4
1669,2023-03-11 12:00:00,Teclado,Electrónica,7610,1,7610,Transferencia Bancaria,La Plata,Argentina,28,0,5,4,2,Recurrente,4
1670,2023-03-11 13:00:00,Auriculares,Computación,29905,9,269145,Transferencia Bancaria,Mendoza,Argentina,12,0,11,13,1,VIP,4
1671,2023-03-11 14:00:00,Impresora,Computación,11508,3,34524,PayPal,Neuquén,Argentina,14,0,3,1,2,VIP,3
1672,2023-03-11 15:00:00,Monitor,Accesorios,4082,8,32656,Transferencia Bancaria,Córdoba,Argentina,6,0,11,15,3,VIP,3
1673,2023-03-11 16:00:00,Mouse,Accesorios,13307,4,53228,Transferencia Bancaria,Mendoza,Argentina,3,0,8,6,5,Nuevo,4
1674,2023-03-11 17:00:00,Laptop,Electrónica,5605,6,33630,Transferencia Bancaria,Rosario,Argentina,25,0,5,3,5,Recurrente,4
1675,2023-03-11 18:00:00,Laptop,Computación,8750,3,26250,Transferencia Bancaria,Rosario,Argentina,20,0,6,7,4,Recurrente,3
1676,2023-03-11 19:00:00,Monitor,Accesorios,8926,5,44630,Efectivo,Buenos Aires,Argentina,16,0,10,12,2,Nuevo,3
1677,2023-03-11 20:00:00,Teclado,Computación,12347,2,24694,PayPal,Neuquén,Argentina,21,0,3,6,5,Recurrente,3
1678,2023-03-11 21:00:00,Tablet,Computación,11875,3,35625,Efectivo,Rosario,Argentina,28,0,6,8,5,Recurrente,2
1679,2023-03-11 22:00:00,Impresora,Electrónica,4503,4,18012,Efectivo,Córdoba,Argentina,1,0,11,13,3,VIP,3
1680,2023-03-11 23:00:00,Smartphone,Electrónica,12491,1,12491,Tarjeta de Crédito,Neuquén,Argentina,29,0,5,8,5,Nuevo,4
1681,2023-03-12 00:00:00,Auriculares,Computación,25495,9,229455,Efectivo,Buenos Aires,Argentina,26,0,12,16,2,Nuevo,4
1682,2023-03-12 01:00:00,Smartphone,Computación,7619,6,45714,Efectivo,Córdoba,Argentina,17,0,3,3,2,Nuevo,4
1683,2023-03-12 02:00:00,Monitor,Computación,11106,1,11106,Tarjeta de Crédito,Tucumán,Argentina,15,0,9,11,4,Nuevo,3
1684,2023-03-12 03:00:00,Laptop,Computación,12852,5,64260,Transferencia Bancaria,Córdoba,Argentina,1,0,11,11,2,VIP,4
1685,2023-03-12 04:00:00,Teclado,Electrónica,11754,1,11754,Transferencia Bancaria,Rosario,Argentina,22,0,13,16,1,Recurrente,4
1686,2023-03-12 05:00:00,Laptop,Accesorios,22600,1,22600,Efectivo,Tucumán,Argentina,5,0,3,5,3,Recurrente,3
1687,2023-03-12 06:00:00,Auriculares,Electrónica,19807,5,99035,Tarjeta de Crédito,Rosario,Argentina,6,0,3,7,1,VIP,3
1688,2023-03-12 07:00:00,Laptop,Accesorios,12552,7,87864,Transferencia Bancaria,Córdoba,Argentina,16,0,5,6,1,Recurrente,3
1689,2023-03-12 08:00:00,Laptop,Computación,8188,3,24564,Tarjeta de Crédito,Rosario,Argentina,29,0,5,5,3,Nuevo,4
1690,2023-03-12 09:00:00,Auriculares,Accesorios,12561,4,50244,PayPal,Neuquén,Argentina,4,0,11,11,4,VIP,3
1691,2023-03-12 10:00:00,Impresora,Electrónica,16797,1,16797,PayPal,Rosario,Argentina,19,0,8,12,3,VIP,5
1692,2023-03-12 11:00:00,Impresora,Electrónica,13906,1,13906,PayPal,Rosario,Argentina,18,0,10,14,2,Nuevo,5
1693,2023-03-12 12:00:00,Auriculares,Computación,19029,3,57087,PayPal,Mendoza,Argentina,14,0,13,13,4,Nuevo,4
1694,2023-03-12 13:00:00,Teclado,Electrónica,20915,1,20915,Efectivo,Tucumán,Argentina,24,0,6,10,4,Nuevo,3
1695,2023-03-12 14:00:00,Monitor,Computación,22377,1,22377,PayPal,Neuquén,Argentina,20,0,10,13,4,Recurrente,3
1696,2023-03-12 15:00:00,Mouse,Electrónica,18168,3,54504,PayPal,Tucumán,Argentina,10,0,6,7,2,Nuevo,5
1697,2023-03-12 16:00:00,Laptop,Electrónica,19981,1,19981,Tarjeta de Crédito,Salta,Argentina,22,0,8,10,3,VIP,5
1698,2023-03-12 17:00:00,Teclado,Computación,10601,6,63606,Transferencia Bancaria,Tucumán,Argentina,20,0,10,11,5,Recurrente,3
1699,2023-03-12 18:00:00,Laptop,Accesorios,4114,1,4114,Tarjeta de Crédito,Salta,Argentina,0,0,5,9,4,Recurrente,4
1700,2023-03-12 19:00:00,Mouse,Electrónica,23666,5,118330,Efectivo,Córdoba,Argentina,30,0,6,8,5,VIP,2
1701,2023-03-12 20:00:00,Monitor,Accesorios,14713,9,132417,PayPal,Salta,Argentina,1,0,8,9,4,Recurrente,5
1702,2023-03-12 21:00:00,Impresora,Electrónica,6640,6,39840,Transferencia Bancaria,Salta,Argentina,16,0,7,11,4,Nuevo,5
1703,2023-03-12 22:00:00,Teclado,Electrónica,22263,2,44526,Transferencia Bancaria,La Plata,Argentina,2,0,9,9,4,Nuevo,3
1704,2023-03-12 23:00:00,Tablet,Electrónica,7355,4,29420,PayPal,Córdoba,Argentina,22,0,14,14,2,Nuevo,5
1705,2023-03-13 00:00:00,Tablet,Electrónica,5086,6,30516,PayPal,Tucumán,Argentina,30,0,13,17,4,Nuevo,3
1706,2023-03-13 01:00:00,Mouse,Accesorios,17401,4,69604,Efectivo,Buenos Aires,Argentina,7,0,6,7,4,Recurrente,4
1707,2023-03-13 02:00:00,Tablet,Accesorios,23226,4,92904,Efectivo,Rosario,Argentina,27,0,3,5,2,VIP,4
1708,2023-03-13 03:00:00,Impresora,Electrónica,13663,3,40989,PayPal,Rosario,Argentina,16,0,9,10,4,Recurrente,4
1709,2023-03-13 04:00:00,Mouse,Electrónica,24526,2,49052,PayPal,La Plata,Argentina,17,0,3,5,3,VIP,3
1710,2023-03-13 05:00:00,Impresora,Accesorios,23634,4,94536,PayPal,Buenos Aires,Argentina,17,0,3,2,4,VIP,5
1711,2023-03-13 06:00:00,Monitor,Computación,6629,7,46403,PayPal,Mendoza,Argentina,13,0,4,8,5,Nuevo,4
1712,2023-03-13 07:00:00,Laptop,Computación,21366,9,192294,Transferencia Bancaria,Salta,Argentina,28,0,14,17,2,Recurrente,3
1713,2023-03-13 08:00:00,Monitor,Accesorios,24362,9,219258,Efectivo,Neuquén,Argentina,30,0,10,8,3,Nuevo,1
1714,2023-03-13 09:00:00,Monitor,Electrónica,18309,6,109854,PayPal,Córdoba,Argentina,8,0,11,9,3,Recurrente,3
1715,2023-03-13 10:00:00,Impresora,Electrónica,14704,9,132336,PayPal,Mendoza,Argentina,25,0,6,9,4,Recurrente,4
1716,2023-03-13 11:00:00,Mouse,Computación,25773,5,128865,Transferencia Bancaria,Buenos Aires,Argentina,6,0,8,12,3,Nuevo,5
1717,2023-03-13 12:00:00,Mouse,Computación,29766,4,119064,Tarjeta de Crédito,La Plata,Argentina,5,0,12,14,3,Recurrente,4
1718,2023-03-13 13:00:00,Tablet,Accesorios,7218,7,50526,PayPal,Buenos Aires,Argentina,27,0,3,4,4,Nuevo,5
1719,2023-03-13 14:00:00,Smartphone,Computación,22716,5,113580,Transferencia Bancaria,La Plata,Argentina,9,0,5,5,4,VIP,4
1720,2023-03-13 15:00:00,Laptop,Accesorios,16218,7,113526,Transferencia Bancaria,Mendoza,Argentina,29,0,11,13,4,Nuevo,5
1721,2023-03-13 16:00:00,Impresora,Computación,21800,6,130800,Tarjeta de Crédito,Mendoza,Argentina,21,0,12,10,2,Recurrente,2
1722,2023-03-13 17:00:00,Tablet,Computación,6355,8,50840,Efectivo,Neuquén,Argentina,6,0,12,13,4,Recurrente,4
1723,2023-03-13 18:00:00,Teclado,Computación,5856,8,46848,Efectivo,Buenos Aires,Argentina,24,0,9,12,3,VIP,3
1724,2023-03-13 19:00:00,Smartphone,Electrónica,8319,9,74871,Efectivo,Buenos Aires,Argentina,11,0,9,10,2,VIP,4
1725,2023-03-13 20:00:00,Smartphone,Electrónica,13128,4,52512,PayPal,Salta,Argentina,1,0,4,2,2,VIP,2
1726,2023-03-13 21:00:00,Impresora,Electrónica,12605,5,63025,Efectivo,Rosario,Argentina,7,0,10,12,3,Nuevo,4
1727,2023-03-13 22:00:00,Auriculares,Computación,9664,6,57984,PayPal,La Plata,Argentina,3,0,3,4,3,Nuevo,5
1728,2023-03-13 23:00:00,Laptop,Accesorios,11635,4,46540,PayPal,Rosario,Argentina,7,0,14,14,4,Recurrente,5
1729,2023-03-14 00:00:00,Smartphone,Accesorios,9702,4,38808,Transferencia Bancaria,Córdoba,Argentina,12,0,12,14,4,VIP,3
1730,2023-03-14 01:00:00,Impresora,Accesorios,19078,4,76312,Efectivo,Córdoba,Argentina,27,0,8,7,5,VIP,4
1731,2023-03-14 02:00:00,Impresora,Accesorios,14342,6,86052,Efectivo,Buenos Aires,Argentina,23,0,9,12,4,Nuevo,2
1732,2023-03-14 03:00:00,Tablet,Electrónica,9164,1,9164,Efectivo,Mendoza,Argentina,9,0,11,13,2,Recurrente,3
1733,2023-03-14 04:00:00,Teclado,Electrónica,20023,5,100115,PayPal,Córdoba,Argentina,22,0,10,11,1,VIP,4
1734,2023-03-14 05:00:00,Auriculares,Computación,25309,9,227781,PayPal,Córdoba,Argentina,19,0,5,8,4,Nuevo,4
1735,2023-03-14 06:00:00,Laptop,Computación,18631,1,18631,Efectivo,Neuquén,Argentina,13,0,10,10,2,Nuevo,5
1736,2023-03-14 07:00:00,Mouse,Accesorios,22864,9,205776,PayPal,Rosario,Argentina,0,0,8,8,5,VIP,3
1737,2023-03-14 08:00:00,Monitor,Electrónica,14444,1,14444,PayPal,Neuquén,Argentina,9,0,11,15,3,VIP,3
1738,2023-03-14 09:00:00,Teclado,Accesorios,4976,7,34832,Tarjeta de Crédito,Rosario,Argentina,20,0,8,6,2,Recurrente,3
1739,2023-03-14 10:00:00,Teclado,Computación,9299,3,27897,Tarjeta de Crédito,Salta,Argentina,8,0,4,4,5,VIP,5
1740,2023-03-14 11:00:00,Tablet,Computación,23223,5,116115,Efectivo,Neuquén,Argentina,24,0,10,13,4,Nuevo,4
1741,2023-03-14 12:00:00,Mouse,Accesorios,5184,7,36288,Efectivo,Salta,Argentina,25,0,7,10,4,VIP,5
1742,2023-03-14 13:00:00,Smartphone,Computación,21021,7,147147,Tarjeta de Crédito,Córdoba,Argentina,30,0,14,14,3,VIP,4
1743,2023-03-14 14:00:00,Smartphone,Accesorios,5744,6,34464,PayPal,Buenos Aires,Argentina,24,0,8,6,3,Recurrente,5
1744,2023-03-14 15:00:00,Tablet,Electrónica,12209,9,109881,PayPal,Rosario,Argentina,4,0,3,3,1,Nuevo,1
1745,2023-03-14 16:00:00,Impresora,Accesorios,14347,6,86082,Transferencia Bancaria,Córdoba,Argentina,18,0,13,13,4,VIP,4
1746,2023-03-14 17:00:00,Smartphone,Electrónica,10739,2,21478,Efectivo,Mendoza,Argentina,18,0,6,8,1,Nuevo,5
1747,2023-03-14 18:00:00,Auriculares,Electrónica,12896,7,90272,Efectivo,Rosario,Argentina,29,0,6,5,4,Recurrente,4
1748,2023-03-14 19:00:00,Laptop,Computación,15680,2,31360,Efectivo,Córdoba,Argentina,24,0,5,8,5,Nuevo,1
1749,2023-03-14 20:00:00,Teclado,Computación,10178,6,61068,Transferencia Bancaria,Salta,Argentina,15,0,4,5,5,VIP,5
1750,2023-03-14 21:00:00,Teclado,Computación,11768,7,82376,Transferencia Bancaria,Neuquén,Argentina,15,0,5,3,1,VIP,3
1751,2023-03-14 22:00:00,Auriculares,Accesorios,12276,9,110484,PayPal,La Plata,Argentina,25,0,6,6,1,Recurrente,5
1752,2023-03-14 23:00:00,Mouse,Accesorios,16147,3,48441,Tarjeta de Crédito,Rosario,Argentina,24,0,14,15,3,Recurrente,5
1753,2023-03-15 00:00:00,Smartphone,Computación,24426,4,97704,Tarjeta de Crédito,La Plata,Argentina,27,0,11,10,4,Recurrente,5
1754,2023-03-15 01:00:00,Teclado,Accesorios,23586,6,141516,Tarjeta de Crédito,Rosario,Argentina,23,0,12,15,1,Nuevo,5
1755,2023-03-15 02:00:00,Monitor,Computación,28444,7,199108,PayPal,Rosario,Argentina,4,0,9,12,4,Nuevo,3
1756,2023-03-15 03:00:00,Mouse,Accesorios,8663,6,51978,Tarjeta de Crédito,Neuquén,Argentina,1,0,12,11,4,Nuevo,3
1757,2023-03-15 04:00:00,Laptop,Electrónica,15425,7,107975,Transferencia Bancaria,Salta,Argentina,22,0,6,7,1,Nuevo,5
1758,2023-03-15 05:00:00,Laptop,Electrónica,22062,9,198558,Transferencia Bancaria,Tucumán,Argentina,0,0,7,5,2,Recurrente,2
1759,2023-03-15 06:00:00,Teclado,Computación,7859,1,7859,Efectivo,Tucumán,Argentina,19,0,5,4,3,Nuevo,5
1760,2023-03-15 07:00:00,Tablet,Accesorios,12809,5,64045,Tarjeta de Crédito,La Plata,Argentina,10,0,8,12,5,Nuevo,5
1761,2023-03-15 08:00:00,Mouse,Accesorios,4832,6,28992,Transferencia Bancaria,Buenos Aires,Argentina,3,0,4,2,4,Nuevo,4
1762,2023-03-15 09:00:00,Teclado,Electrónica,23084,6,138504,Efectivo,Córdoba,Argentina,15,0,11,14,3,Nuevo,1
1763,2023-03-15 10:00:00,Tablet,Electrónica,12185,7,85295,Tarjeta de Crédito,Buenos Aires,Argentina,2,0,10,13,5,Recurrente,4
1764,2023-03-15 11:00:00,Teclado,Computación,27775,9,249975,Tarjeta de Crédito,Buenos Aires,Argentina,19,0,11,10,4,Recurrente,3
1765,2023-03-15 12:00:00,Monitor,Electrónica,16268,3,48804,Transferencia Bancaria,Tucumán,Argentina,30,0,5,9,4,VIP,5
1766,2023-03-15 13:00:00,Mouse,Computación,13862,3,41586,Efectivo,Córdoba,Argentina,14,0,13,17,4,VIP,4
1767,2023-03-15 14:00:00,Impresora,Electrónica,16892,8,135136,Efectivo,Tucumán,Argentina,30,0,6,7,4,Nuevo,3
1768,2023-03-15 15:00:00,Laptop,Electrónica,11710,4,46840,Transferencia Bancaria,Neuquén,Argentina,18,0,3,2,5,Nuevo,4
1769,2023-03-15 16:00:00,Teclado,Accesorios,23900,6,143400,Transferencia Bancaria,Neuquén,Argentina,24,0,14,16,2,Recurrente,4
1770,2023-03-15 17:00:00,Monitor,Electrónica,14352,6,86112,Transferencia Bancaria,Tucumán,Argentina,3,0,14,13,2,VIP,2
1771,2023-03-15 18:00:00,Tablet,Electrónica,21648,9,194832,Tarjeta de Crédito,Salta,Argentina,28,0,11,10,3,Nuevo,4
1772,2023-03-15 19:00:00,Tablet,Computación,23287,3,69861,Transferencia Bancaria,Tucumán,Argentina,22,0,4,8,5,VIP,4
1773,2023-03-15 20:00:00,Laptop,Electrónica,14553,4,58212,Transferencia Bancaria,Mendoza,Argentina,1,0,3,1,3,VIP,4
1774,2023-03-15 21:00:00,Auriculares,Computación,12997,2,25994,PayPal,Buenos Aires,Argentina,16,0,14,14,4,VIP,4
1775,2023-03-15 22:00:00,Teclado,Electrónica,12212,2,24424,Transferencia Bancaria,Salta,Argentina,20,0,3,3,3,Recurrente,3
1776,2023-03-15 23:00:00,Mouse,Electrónica,17975,3,53925,Transferencia Bancaria,Salta,Argentina,5,0,3,7,4,Nuevo,4
1777,2023-03-16 00:00:00,Smartphone,Computación,6498,2,12996,Tarjeta de Crédito,Buenos Aires,Argentina,12,0,9,7,3,Nuevo,4
1778,2023-03-16 01:00:00,Tablet,Accesorios,16776,3,50328,Efectivo,Salta,Argentina,7,0,12,16,3,Recurrente,4
1779,2023-03-16 02:00:00,Mouse,Computación,14633,7,102431,Tarjeta de Crédito,Buenos Aires,Argentina,20,0,4,7,5,Recurrente,4
1780,2023-03-16 03:00:00,Mouse,Computación,19472,4,77888,PayPal,Mendoza,Argentina,23,0,13,11,2,Recurrente,4
1781,2023-03-16 04:00:00,Impresora,Computación,29998,9,269982,Transferencia Bancaria,Rosario,Argentina,1,0,13,17,3,VIP,3
1782,2023-03-16 05:00:00,Mouse,Accesorios,8639,4,34556,Transferencia Bancaria,Salta,Argentina,21,0,6,7,1,VIP,3
1783,2023-03-16 06:00:00,Mouse,Electrónica,19235,4,76940,Transferencia Bancaria,La Plata,Argentina,21,0,3,3,5,Nuevo,4
1784,2023-03-16 07:00:00,Impresora,Computación,25775,6,154650,Transferencia Bancaria,La Plata,Argentina,6,0,13,14,2,Nuevo,4
1785,2023-03-16 08:00:00,Tablet,Computación,16699,9,150291,Transferencia Bancaria,Mendoza,Argentina,30,0,9,12,3,VIP,4
1786,2023-03-16 09:00:00,Mouse,Accesorios,19430,4,77720,Transferencia Bancaria,Buenos Aires,Argentina,11,0,5,4,2,VIP,4
1787,2023-03-16 10:00:00,Auriculares,Computación,22606,5,113030,PayPal,La Plata,Argentina,29,0,12,10,5,Recurrente,4
1788,2023-03-16 11:00:00,Auriculares,Electrónica,16151,3,48453,Transferencia Bancaria,Mendoza,Argentina,28,0,14,14,2,VIP,1
1789,2023-03-16 12:00:00,Monitor,Accesorios,11207,8,89656,Transferencia Bancaria,Tucumán,Argentina,9,0,10,12,3,Nuevo,3
1790,2023-03-16 13:00:00,Impresora,Electrónica,20135,3,60405,Transferencia Bancaria,Córdoba,Argentina,10,0,12,16,3,Nuevo,4
1791,2023-03-16 14:00:00,Monitor,Electrónica,8498,9,76482,PayPal,La Plata,Argentina,2,0,4,6,4,Recurrente,3
1792,2023-03-16 15:00:00,Impresora,Accesorios,19617,6,117702,Transferencia Bancaria,Neuquén,Argentina,11,0,12,15,2,Recurrente,5
1793,2023-03-16 16:00:00,Teclado,Computación,29613,3,88839,PayPal,Córdoba,Argentina,23,0,6,4,5,Nuevo,3
1794,2023-03-16 17:00:00,Teclado,Electrónica,23533,8,188264,Tarjeta de Crédito,Neuquén,Argentina,27,0,8,10,5,VIP,4
1795,2023-03-16 18:00:00,Mouse,Electrónica,13501,6,81006,Transferencia Bancaria,Buenos Aires,Argentina,9,0,6,7,3,VIP,5
1796,2023-03-16 19:00:00,Smartphone,Electrónica,15210,7,106470,Efectivo,La Plata,Argentina,3,0,6,5,3,Nuevo,4
1797,2023-03-16 20:00:00,Teclado,Electrónica,15607,7,109249,PayPal,Mendoza,Argentina,17,0,4,3,4,VIP,5
1798,2023-03-16 21:00:00,Smartphone,Accesorios,19110,6,114660,Tarjeta de Crédito,Rosario,Argentina,27,0,9,8,5,VIP,5
1799,2023-03-16 22:00:00,Teclado,Accesorios,15480,7,108360,PayPal,La Plata,Argentina,26,0,12,13,2,Nuevo,2
1800,2023-03-16 23:00:00,Laptop,Electrónica,12899,8,103192,PayPal,La Plata,Argentina,20,0,12,16,1,Nuevo,4
1801,2023-03-17 00:00:00,Teclado,Computación,7449,4,29796,Tarjeta de Crédito,La Plata,Argentina,22,0,8,8,2,Recurrente,5
1802,2023-03-17 01:00:00,Monitor,Electrónica,7680,4,30720,Transferencia Bancaria,La Plata,Argentina,6,0,5,7,2,Nuevo,4
1803,2023-03-17 02:00:00,Tablet,Computación,29150,2,58300,Transferencia Bancaria,Neuquén,Argentina,0,0,7,6,4,Recurrente,3
1804,2023-03-17 03:00:00,Mouse,Electrónica,23232,7,162624,PayPal,Mendoza,Argentina,19,0,5,3,2,Recurrente,4
1805,2023-03-17 04:00:00,Monitor,Computación,10864,9,97776,Tarjeta de Crédito,Mendoza,Argentina,29,0,6,10,3,VIP,4
1806,2023-03-17 05:00:00,Tablet,Electrónica,16341,2,32682,Transferencia Bancaria,Neuquén,Argentina,19,0,9,8,2,Nuevo,3
1807,2023-03-17 06:00:00,Auriculares,Computación,26153,6,156918,PayPal,Rosario,Argentina,6,0,7,10,5,VIP,5
1808,2023-03-17 07:00:00,Monitor,Electrónica,21009,3,63027,Efectivo,Mendoza,Argentina,4,0,8,10,5,Nuevo,3
1809,2023-03-17 08:00:00,Auriculares,Electrónica,12035,9,108315,Tarjeta de Crédito,Mendoza,Argentina,15,0,11,15,5,Nuevo,4
1810,2023-03-17 09:00:00,Smartphone,Computación,13473,2,26946,Efectivo,Buenos Aires,Argentina,13,0,14,15,5,VIP,5
1811,2023-03-17 10:00:00,Smartphone,Accesorios,17046,7,119322,Efectivo,Salta,Argentina,30,0,3,5,3,Recurrente,5
1812,2023-03-17 11:00:00,Laptop,Computación,16646,1,16646,PayPal,Buenos Aires,Argentina,5,0,3,2,4,Nuevo,5
1813,2023-03-17 12:00:00,Teclado,Accesorios,16512,3,49536,Tarjeta de Crédito,Salta,Argentina,6,0,4,2,4,Recurrente,3
1814,2023-03-17 13:00:00,Monitor,Electrónica,23473,9,211257,Transferencia Bancaria,Córdoba,Argentina,1,0,7,10,1,VIP,1
1815,2023-03-17 14:00:00,Auriculares,Computación,7786,7,54502,Transferencia Bancaria,Rosario,Argentina,18,0,14,13,2,VIP,4
1816,2023-03-17 15:00:00,Tablet,Computación,5642,9,50778,PayPal,Salta,Argentina,13,0,14,17,3,Nuevo,2
1817,2023-03-17 16:00:00,Smartphone,Computación,20140,8,161120,Transferencia Bancaria,Buenos Aires,Argentina,8,0,5,8,1,VIP,4
1818,2023-03-17 17:00:00,Teclado,Accesorios,3656,8,29248,Transferencia Bancaria,Rosario,Argentina,12,0,9,10,3,Nuevo,4
1819,2023-03-17 18:00:00,Smartphone,Accesorios,6355,6,38130,Efectivo,Rosario,Argentina,14,0,7,11,2,Nuevo,3
1820,2023-03-17 19:00:00,Tablet,Electrónica,14223,7,99561,Efectivo,La Plata,Argentina,16,0,7,5,5,Nuevo,3
1821,2023-03-17 20:00:00,Teclado,Accesorios,3244,2,6488,Tarjeta de Crédito,Tucumán,Argentina,11,0,11,12,2,Nuevo,4
1822,2023-03-17 21:00:00,Teclado,Accesorios,16127,4,64508,Efectivo,Tucumán,Argentina,28,0,14,14,2,Nuevo,4
1823,2023-03-17 22:00:00,Auriculares,Electrónica,4961,6,29766,Transferencia Bancaria,Tucumán,Argentina,16,0,9,9,3,VIP,3
1824,2023-03-17 23:00:00,Auriculares,Computación,7411,1,7411,Tarjeta de Crédito,Rosario,Argentina,26,0,8,11,4,Nuevo,5
1825,2023-03-18 00:00:00,Monitor,Computación,25183,5,125915,Tarjeta de Crédito,La Plata,Argentina,10,0,11,11,4,Recurrente,3
1826,2023-03-18 01:00:00,Monitor,Electrónica,13225,3,39675,PayPal,Córdoba,Argentina,26,0,5,6,5,Nuevo,2
1827,2023-03-18 02:00:00,Impresora,Computación,21406,7,149842,Efectivo,Córdoba,Argentina,14,0,4,2,5,Nuevo,4
1828,2023-03-18 03:00:00,Mouse,Accesorios,7414,3,22242,Tarjeta de Crédito,Tucumán,Argentina,26,0,13,16,3,Nuevo,5
1829,2023-03-18 04:00:00,Impresora,Electrónica,3009,7,21063,Transferencia Bancaria,Córdoba,Argentina,7,0,6,10,3,VIP,3
1830,2023-03-18 05:00:00,Laptop,Electrónica,18867,7,132069,Tarjeta de Crédito,La Plata,Argentina,19,0,8,12,1,Recurrente,5
1831,2023-03-18 06:00:00,Smartphone,Electrónica,12067,2,24134,Tarjeta de Crédito,Tucumán,Argentina,2,0,10,10,5,Recurrente,5
1832,2023-03-18 07:00:00,Monitor,Computación,20281,9,182529,PayPal,Salta,Argentina,7,0,8,10,3,Recurrente,4
1833,2023-03-18 08:00:00,Auriculares,Electrónica,6206,7,43442,Transferencia Bancaria,Salta,Argentina,3,0,3,7,3,VIP,1
1834,2023-03-18 09:00:00,Tablet,Electrónica,16948,7,118636,Transferencia Bancaria,La Plata,Argentina,21,0,3,3,4,VIP,3
1835,2023-03-18 10:00:00,Auriculares,Electrónica,5014,2,10028,Efectivo,Neuquén,Argentina,15,0,4,8,5,Nuevo,4
1836,2023-03-18 11:00:00,Smartphone,Computación,18717,7,131019,Transferencia Bancaria,Córdoba,Argentina,17,0,4,4,3,VIP,1
1837,2023-03-18 12:00:00,Impresora,Accesorios,8656,7,60592,Tarjeta de Crédito,Tucumán,Argentina,21,0,7,9,4,Recurrente,4
1838,2023-03-18 13:00:00,Auriculares,Electrónica,18884,5,94420,Transferencia Bancaria,Salta,Argentina,8,0,14,12,3,Recurrente,3
1839,2023-03-18 14:00:00,Mouse,Accesorios,14382,1,14382,Transferencia Bancaria,La Plata,Argentina,8,0,5,5,4,VIP,5
1840,2023-03-18 15:00:00,Laptop,Computación,9602,3,28806,Tarjeta de Crédito,Mendoza,Argentina,28,0,14,13,2,VIP,2
1841,2023-03-18 16:00:00,Smartphone,Computación,5628,7,39396,PayPal,Salta,Argentina,30,0,11,12,5,Recurrente,4
1842,2023-03-18 17:00:00,Impresora,Computación,26004,6,156024,Efectivo,Mendoza,Argentina,5,0,13,12,4,Recurrente,3
1843,2023-03-18 18:00:00,Mouse,Computación,20204,1,20204,Efectivo,La Plata,Argentina,0,0,7,11,5,Recurrente,5
1844,2023-03-18 19:00:00,Tablet,Accesorios,17475,4,69900,PayPal,La Plata,Argentina,6,0,5,3,4,Recurrente,4
1845,2023-03-18 20:00:00,Impresora,Electrónica,5113,6,30678,Tarjeta de Crédito,Buenos Aires,Argentina,8,0,13,15,2,Recurrente,4
1846,2023-03-18 21:00:00,Teclado,Computación,26745,7,187215,Efectivo,Salta,Argentina,2,0,3,2,5,VIP,3
1847,2023-03-18 22:00:00,Mouse,Computación,23369,8,186952,PayPal,Buenos Aires,Argentina,19,0,13,16,5,VIP,4
1848,2023-03-18 23:00:00,Mouse,Accesorios,14868,7,104076,PayPal,Rosario,Argentina,26,0,7,8,2,Nuevo,2
1849,2023-03-19 00:00:00,Laptop,Accesorios,9379,5,46895,PayPal,Salta,Argentina,6,0,10,11,4,Nuevo,2
1850,2023-03-19 01:00:00,Smartphone,Computación,7810,5,39050,Efectivo,Tucumán,Argentina,25,0,12,15,5,Nuevo,5
1851,2023-03-19 02:00:00,Tablet,Electrónica,20229,8,161832,Efectivo,Rosario,Argentina,29,0,8,11,4,VIP,4
